id,ocr_text,ocr_word_count,ocr_char_count,has_digits,exclamation_count,question_count,view_count,log_views_per_day
rovTz6ejwvc,~*~ TG Bl ZN Ws ia. / ce x3 ae © TEN 4 2 ie i ŞAN > Gi e İl = ay N o .. 4 we / © /( 7S Ai Ce ZA YA : “KİMDİ BU STAN LEE?,33,155,1,0,1,1252041,6.093806
rt3ZthtLbWQ,N ye kia i 050 ViLINDA DUNY _ NASIL i sim,11,46,1,0,0,4133105,7.399967
ryv5MTSiEdI,vw ae Si SS e SS oe Bi De > BR (> A L lif Poe (ax) İZ oe ee Nİ @ 2. == ui os SS a = Cy vE) x N SJ et ZEN at BURASİ EVRENİN MERKEZİ MI?,38,171,1,0,1,763418,6.031532
s2zxxlsw6WU,Artemis Il Mal Döndü! a eee,6,29,0,1,0,100676,6.645766
s428HFZIqvI,"4 Premiere Pro File it Project nc rke itle Window Help. oy ‘Source: (no clips) Tr) 6 3 Mov 3| PREMIERE PRO EĞİTİMİ 3 Foto Safari prpro)\ MOV Ta teme tn; TAN 57 FARE 3 ia İP ia le cs wa MVLLESS9.MOV. 9:23 eae 602 MVLLES5Z.MOV. 2:00 (MVI_6555.MOV 00;00;00;00 6 ms 00;00;00;00 or 4 Zu << bei a MVL6554.MoV 29:17 MVL_6552.MOV 822 MVL6551.MOV 9:05 ‘MVI6550.MOV 413 F nfo Effects Tir) (e = Project: Foto Safari c= Litte. Foto Safarl.prpro} 3 tems a [oS tn: (All oat mm ——— va saz Mow ear unt 6546,.MOV 743 MvL_6545.MOV 512 MVLLES42.MOV. 1722. 2 a8 24 pm a 30 OJE PANELIND - 36 -2 5 PR 48 54 ORGANIZASYON",135,687,1,0,0,62398,2.787559
s4I_3carH04,Pr kg A ny] MA 3 | gr İm,9,31,1,0,0,123823,7.50765
sEhRqPshDc4,rm ( Se yas İnk YÜKSEKLİK (FEET) 105598,9,44,1,0,0,730531,6.173863
sFSE37Ud0WM,"f= —— Us | emo ik dd NE, — | / LW Uy} ~~"" Hoag bi hn ae",12,71,0,0,0,530486,6.270699
sPojDMQWVCw,(VU If (4 GZ SÜPERSÜ Nik UÇAK N vile e YONU >. sm (ra = -/ İN SSS Chat ee 3 OLASILIK SİMÜLASYONU p,23,117,1,0,0,599641,6.312886
sU-Cgg2yA_c,4 Se Vo in kh a e 2060 Soces 2085 SoSbs ally Wr GELECEK VZV TI AMİN ETM,19,83,1,0,0,784675,7.202158
sUr8_xT-4AQ,i 7 ’ & A > if NS Pa m . te > ‘8 1,10,44,1,0,0,221856,4.084011
sXm5UoYzLZU,FİLMLERDEKİ RENKLERİN SEMBOLİK ANLAMI,7,37,0,0,0,594495,5.068806
sbzC2WeOkv0,"MT WE >, y 7 d yi / ws me _\ et oe,” See sey ..—.... — 7",14,71,1,0,0,419635,5.636161
scry4y-dBLg,—a pi » “A = ie E a ¢ $ = le P WN 7 Za OVNAMADAN OY UNA NALİZİ,16,74,1,0,0,1417482,6.160139
stlMEXTiGV0,x W ey . or wh 4 Dü 4 +i <q NX MOC Image e10i MARS'TA BULDULAR?,16,76,1,0,1,716602,7.160488
t9CntIgeF3o,SET il _ Le 4“ Artemis Il AyZ UN ? xe AY YOLUNDA IK BAĞLANTI,14,66,1,0,1,201645,7.287694
tAYKCmpORS0,"Neden bu tablo hizi « rr L içine çekiyor? ar % iF. + pe. ZN = “NEDIMELER""IN li N Wy dük YILLIK GİZEMİ",21,112,0,0,1,2305825,6.884286
tLb_1XBG0ZM,> > my NE YAPMAK GEREK? | |,4,29,0,0,1,1458156,6.302438
tUiP0_B6pP4,© Me — mi — — DÜNYA YUNARLAK DEĞİ LDİRI,7,45,0,0,0,8239739,7.797781
tVaWO62nmjM,hu Ciel nye,3,12,0,0,0,1049085,7.317308
tWYY2j3cCeE,"Ma as yee = Wri HIKAYEDE DUYGU m. Nİ eo = WALL-E, ROBOTLAR VE KALBE DOKUNMAK",15,84,0,0,0,276552,4.166925
tZTE_cjK0Gc,Ar Mm İZAYLI,4,13,0,0,0,1059953,6.721888
tZwgSsCEjhA,LD uy Ta YOU bs =~ 5 N,7,28,1,0,0,651604,6.03395
tc6rSVC3QJs,ONSTERS oN co FORMS A ron LAME 10 10 CLOVERFIELD LANE - İZLE,13,66,1,0,0,135914,3.639006
tfY_Ted8YBo,çep EE a Paw © ©,4,19,0,0,0,248584,6.530592
ttrhQvlrt_o,RY ali ŞE YENİ mt Mİ? ONC NOW ON DIGITAL,10,44,0,0,1,856921,6.357648
tyRfTgRD4hU,"> > - he ho, N y MN yp 4 IG/",8,35,1,0,0,716911,7.334891
tzfb67X1rI4,ow guy Ways aa w Nt ene,7,29,0,0,0,146699,3.66875
tzqx0ZzeONY,bi wee S| ‘all ahs i a Pe | Belk: x ği” DEMİRCİLER ÇARŞISI CİNAYETİ | YAŞAR KEMAL,19,93,0,0,0,87216,3.21282
u3WcJy1B3Mc,#say AN sg z | = a ykil92 m a İN By #sayki 9 24 YY) NEW YORK GIANTS FUTBOL OYUNCUSUYLA TANISTIN VLOG 20,23,116,1,0,0,85895,3.269019
uLFh-gq8gCY,#WHOAREYOU,1,10,0,0,0,364828,4.626388
uM69OaS3d1g,"HAYATIN, EVRENİN VE HER ŞEYİN CEVABI Si ast a Pl E chemistry ESME Ss nse a be oh OR ts GUIDE was se 08 vah attan the m 1 ‘prot Hicker pent tuck EVERYTHING 42'NİN GİZEMİ",40,186,1,0,0,3722321,7.314913
uNPzLxhb6qw,"NEDEN BRA VL06? İm Zi, hile izleyemiyoruz! ~~ d j / — e. Vie,",12,68,1,1,1,786554,5.780396
uNvZaCua0RM,~- Ow Hi aN Al DRONE İNSAN VEN i,9,35,0,0,0,537641,6.223388
u_poyyzoMbI,<A m (a p' Vi 8 ~ Bir Inlyon Dolar Miras Kasayı?,11,54,1,0,1,674557,7.297805
ubXBMzgzmEA,Sia one ZENO PARADOKSU A 4 gi,7,33,1,0,0,1866092,6.669981
ueKZc6hN024,"lat MIKROFON | init KABLOSUZ Ne 4 Ice k deği > ANTE KAMERA EN HOPARLOR EN ISLEMCI . NE çe = 2, = a ATARYA ji INDUKSIYON a UZAKTAN KUMANDA —= —",25,170,1,0,0,236482,5.672658
uxgqns2CF6k,MEN EŞ MEN ma MEN EŞ TEN MEN a ME EN |! MEN EŞ ay “ff DUNYANIN EN ESKİ KEHANETLER KITABI NASIL OKUNUR?,22,111,0,1,1,985415,5.638734
v7EQfnFosHE,Li fi N A ADIM i R,7,22,0,0,0,517338,6.304981
vMJQBj1DmcI,dik yp” 5) w ut the » to / wy fi & 1 os “Bü ÜLKEDE N (0 n,16,74,1,0,0,145931,4.818136
vUwzvz4piHY,PREMİERE gil EĞİTİMİ en z : anand » > ii Ng 00:00:03:02 lft) Las | =e birinci bölüm. uzm 00:00:00:00 E FOLAA KONTROL ETMEK 10 VID İÇİN “-K-1 TEKNİĞİ,38,163,1,0,0,46948,2.523126
vXrWJ-FuoxI,"IN İse wy, cs i We, ( Ose VA Iİ (OX 14 a (x4 eye « İLA «—. +467 sd give Ye"" pen Fa Fox «CC “e we ORs RSs UG CC; »- EE > 2d N OSS, Dine * BS >? 9355 == N oP I =i w~ Di? ») Za) EA ‘a gın va Ve Ne » iM QUA e ÜL We y) 22247 Hal ==% Y 2918 Alı ) va Mi a a m. 4m. | | EN BAŞARILI RESİM FORMAT",73,357,1,0,2,341598,4.734557
vaYif50DzEo,- © a 9 Qe 4) SG 3 [RMA | f d PS ia be oS,13,56,1,0,0,1080676,6.698394
vbEpsS7mk3g,poe AYN im 60 \ Ps e f EGO Var’. \ a AYN RAND,12,55,1,0,0,102017,3.326456
vcR9cM3AgjA,bk BE Vig GÜNEŞİN” m İ ETRAFI vii j İS Ln BUK SESEŞEEN A i = “Wad ETE etre Peneee N IN ILE Ik i,26,115,0,0,0,453253,6.102816
vga-7wh3HFI,q cc mi >< İLGİNÇ WEB SİTESİ,9,32,0,0,0,432031,5.749603
vivmNq-Znfs,#A0SABAHERKENKALK,1,17,1,0,0,2211192,6.37037
vpcTjXhKcfM,e me — ——— © A # ki SNE MAN META. ia 1) = Kğ,10,54,1,0,0,1286871,6.611461
vtjaQDJLG5c,Artemis Il Ay'dan Dönüyor! 8.GÜN ÖZETİ,7,39,1,1,0,57451,6.070651
w2U1fkPRzj8,C4 Premiere Pro Fil roje Clip nc don Help Source: (no clips) |v) | Effect Controls er LE: PREMİERE PRO EGİTİMİ = 00;00:00;00 Bw 00;00;00;00 00:00:00:00 Fit = we A 00:00:08:13 ee qe <i » oF as ViLes24.MOv = = si Info Effects 00:00:00:00 00:00 00:00:30:00 (00:01:00:00 00:01:30:00 (00:02:00:00 ——————— fe Ov tenis 2 NIBIR SEKANS 06 YE OLUSTURMAK ee,85,390,1,0,0,63932,2.810367
w6ALkL9Jbhg,"a tn Fea meet 2 en var eği — e ei SSSR İğ — — çi” N —a ere = ees NN Nam y ~~ of, BA at ve we el TE e.",29,127,1,0,0,106097,3.10173
wBpVQln4MIU,= >: iş = te. Gökyüzünde bu an görürseniz Korkmayın! 22:99:20 24/05/19,13,77,1,1,0,2872099,7.127653
wGjjAnhsb20,EN Wi ZEN SEN EN i 1 N iN \ LZ bi iW NY ) ğ | ) ) if Y i ) | I i iy | N ji i) j \ f 7 W Y Si. | LD A Ne WSF Vv i A YOUTUBE IMPACT PROJECT BY BARIS OZCAN cone ce ty © a 4 | 4“ Gel ir #CreatorsforChange,51,253,1,0,0,655499,5.311075
wJ3nJS2qRTg,İKİ YILDIZ ÇARPIŞIRSA NE OLUR? “,6,32,0,0,1,2697288,6.730574
wJWta2lO0Lw,11 İn gl | <> A we msl Simi KAMERA YO vw V . çe. Lp,14,63,1,0,0,485729,8.699124
wed8hQp6wqI,Ui | DINIDA MÜZİK NASIL AKTİF DİNLENİR?,10,41,0,0,1,528974,5.181635
wiwsmlZOjoc,"@ PremierePro File Edit Project Clip Seguence Marker Title _Window__ Help m7 Source: WVIL6525.MOV ([¥) | £ ols xer ei Nas) hes PREMİERE PRO EĞİTİMİ S a - wie VA yy ay y la ii ii A ye me = a (| a e gk e ZN Ed 00:00:06:09 Fit = B+ we TA 00:00:02:06 00:00:05:22 Fit We A 00:00; 14 i v q t qe <i » oF q t qe <i > » af eee z = birinci bölüm » = Bin: MOV 5 kers 3 Foto Safari prprojMOV. 17 tems (00:00:05:22 00:00 (00:00:05:00 (00:00:10:00 (00:00:15:0¢ [oS tn: TAN ele vu 2 TE İML 653. MV 6555.M/ YUL ESEEMOVIM Özce Oct EOLAR ARASINA ti MV 653) (6555. MİL 6546. MOV (A) 18 VID YENI KLIP EKLEMEK lick in empty space and drag to marquee select. Use Shift, Opt, and Cmd for other options.",161,764,1,0,0,29637,2.108895
wkoFQVElfTM,e. > SL e PE ~~ İÇİNDE HER SEY OLAN BİR RESİM,14,49,0,0,0,1219651,5.754946
woWxbXQ1Ty0,"&, VE GÖKYÜZÜNDEKİ EN PARLAK 3. CİSİM",8,39,1,0,0,1082611,5.888962
wuJsXmpigg8,"ezik clk Ew ME, a ¥ Gi N Za — e SÜRÜCÜSÜZ ARABALAR i ISTANBUL TRAFIGINDE NE YAPAR?",16,93,0,0,1,86138,3.090068
wvqU4HtLEO4,= çi > st yi ek > gg ae =) © cs dal Bİ oe ay | Ah QS a iğ” | vz) YU .,17,91,0,0,0,2012261,7.584783
x3v8ZGkxpC4,"O K.. ie 03 Bw | SEIN EN) BZ u T 40.9 oç TT oS PREMIERE PRO EĞİTİMİ with 2555.6 oe Height 1316 ii > Rotation 00* Properties Font Family, [acai Narcow ii Font Style ear > Font Size Roll Cra Options 40.9 Aspect 100.0% suldyyoe OK Leading 00 2 sul Cancel Kerning 00 t [ Roll Tracking 00 © Crawl Left Baseline Shift 20 Crawl Right Slant 2 00° ‘Timing (Frames) ‘Small Caps Align ‘Small Caps Size 75.9% Start Off Screen End Off Screen Underline . Preroll Ease-in Ease-Out Postroll > distort foo oo Zr Center giye Fill Type Solid mehlerie Color ms = &) Opacity 100% > Sheen > Texture Strokes YAN YAZI Inner Strokes Y Outer Strokes © shadow 9 KA a [Aa] Color 50% Opacity K 7 Wal > Angle 35.0° z OLUŞTURMA TA No Distance 100",138,811,1,0,0,42801,2.438389
x7Zghqs9cI0,NUN TA YOUTUBE UN LOGOSU NEDEN DEĞİŞTİ?,8,40,0,0,1,1487698,6.121476
x8Z7Vrgp890,w AN e Pe A) A: So & 7 4 Kp = 4 DÜNYANIN EN ÜNLÜ ASLANI MGM ASLANIYLA SİNEMA TARİHİNDE KISA BİR YOLCULUK,26,114,1,0,0,611870,5.05403
xB0yDDYgBYA,"70 S/ 7 ay” “5 “A = F_ afl y : ke, : Conant a cnar(han es",15,73,1,0,0,727853,7.413958
xCQDLuEsKNE,— ©,0,3,0,0,0,495953,4.826238
xHat6bFuyWY,"= , = TC = 3 > i? He. Kü e — — | > 8 İLK KADIN SERİ KATİLİN KENTİ",15,78,1,0,1,650284,5.411671
xIWYEBXF6BI,"U EE 4 oy ot pe = a 7 t va \ e Xa, We \/ \7 4 & Ni \ 2 Ed",18,78,1,0,0,687819,6.189157
xP0CY-2wK0k,"e eN 4 va él ğ ‘gi \ i Zi, sa Mh L | ao > ii e 3 | ih ZN N Ge 4 AN aa oF. ae a i 0 pi AK, —Z =",31,123,1,0,0,1020100,6.646035
xVAmXGOhnnw,TÜRKÇESİ: SABAHATTİN EYUBOĞLU mS = “DENEMELER MICHEL DE MONTAIGNE,9,69,0,0,0,117076,3.486653
xX6E5mQ1XP0,ei SN TDAKİKA MARS TURU,6,26,0,0,0,3749113,7.191519
x_C19quB7Oc,MR in ii = | i ny ae ça 1 p ‘ \ i We: fy) Al Con Sİ DA yi y) ai Wa wb AK ——— RK >) aoe il iy \\ a! İİ z A. WA ue WEY ee \\ M ia iY a af ae \ | Wy A he) Ay Rl hae) oe \ Wy ah,50,227,1,1,0,1619753,7.692942
xk-ibwemIvs,"MİR KUANTUNUN DUVARI DELDİĞİ ANI Ye,",8,40,0,0,0,455615,7.283887
xuGfzIGl0ZE,KN nhs m > GPT-4o0 at | pe Al,8,36,1,0,0,1312644,7.369171
xv-Ak4uZKUY,PremierePro Fi Edi Proj at Cİ Marker le Sequence dow Help ps) Effect Controls = (no clip selected) PREMIERE PRO EĞİTİMİ sy 00:00:04:14 Fit we A 00: 15:22 9 İZİ A <i » Fes 9 00:00:04:14 qe oF birinci Bolum = = ject: Foto Safari > e in Effects Foto Safarl.prpr ro} 00:00:04:14 00:00 00:00:05:00 (00:00:10:00 (00:00:15:00 [oF in: [All * le vu n 12 18 24 SELLERİ a6 SCC s4 A = SEFFAFLASTIAM,91,439,1,0,0,26676,2.017018
xw-hg3aW06M,"Ti KL 4 Premiere Pro File Proje equenc rke low He } Sa Effect Controls IN Birinci bölüm * IMG_6553.jp9 > 00:00, Video Effects. REMIERE PRO EĞİTİMİ v # Ep Motion > | Position 998.2 548.1 do > © Scale 24.9 de > Scale Width 249 Uniform Scale © Rotation. 00 “a © Anchor Point 2808.0 18720 > Antiflicker Filter 0.00 > # Opacity > Time Remapping 00:00:10:08 10% 1p = A 00:00:13:10 = aE 9 00:00:10:08 q t te <i > » oF See Project: Foto Safari = di = ows as Z = birinci bölüm = 26 items Foto Safarl.prpro} 00:00:10:08 00:00 (00:00:05:00 (00:00:10:00 (00:00:15: [o- FF tn: [All = 9 ew n 2 8 24 30 SELLERE Y 36 AKINLASMA -2 g GÖR 54 sis VE UZAKLAŞMA",137,727,1,0,0,37471,2.317736
xysXdujMWVI,\ \ Bi ÇOK GEZEN NE BİLİR?,7,28,0,0,1,451847,4.781771
y2EWbLKw3Qk,Hl Te ) Rams'tan smn se Kuralı fy ek,8,43,0,0,0,547671,5.616671
yBHDgyFceSs,4 a Nd = KARAN/A/74 LA ea TAHTA MI? | » a İm — ee,14,55,1,0,1,1446966,6.398433
yIVVdPwT49Q,DONAN EN TİPİK ass ner Sam “SIMO VE a mth a TASADI ? mn 4,16,63,1,0,1,1223129,6.640471
yT1re8kVrhI,ae door Fe wun 3 The. trad the valase YAZ İÇİN 7 KİTAP ÖNERİSİ,18,67,1,0,0,733128,5.395001
yUR3RBa1xP0,a= gl BAŞARI İÇİN 10.000 SAAT i KÜR,11,40,1,0,0,2819417,7.340072
yjfXTzzXBFk,N — x CORONAVIRUS: “ay SALGINI j 0,7,39,1,0,0,5336854,7.708206
ylvT2GeGA8k,aw KV No y KU,5,17,0,0,0,1532636,6.781994
ypxGlk-j00s,pin yl sonnnnnnnnn000 S200 TA a so ” JENSEN AN 7 ne O HİKA |,14,68,1,0,0,1284688,7.264332
z0ZcKLV6Hcs,"ey ey si | > ry | 4 / > oh Gl IN,SIRRI in 4 aa. ein > WU Mz",15,75,1,0,0,1130579,6.662962
z4FYRTrL_A4,ii OD iy | li ( ği i he m. | | N Bi | SHERLOCK - İZLE,13,65,0,0,0,1257858,5.844244
zAssqk78h4E,ki \ N i ” ez EX EE AN Al GAĞINDA Kar iyi TASARIN 4 Mn İN,16,70,1,0,0,349204,5.839748
zRL2JuznHZM,4 — MN Tunç Kılınç SIHR TUNÇ KILINÇ,7,39,1,0,0,102421,3.314421
zTxyIMuvs1o,vt 4 bi fs ELON MUSK AY'A İNSAN GÖNDERİYOR!,11,46,1,1,0,1109727,5.952869
zkE5n7K5OpQ,a. eee A 1 lik —— ee y Zal Na * Mg) Hi FIMINE ILHAM rh _ yü KUM TEPELERİ =,18,87,1,0,0,460680,5.576879
zqOEJllkLlk,Se = ye iw BIG gin pi YA yil i? ae,10,42,0,0,1,2537716,7.06653
zs27vBoIA0w,— NAZCA MUMYALARI m) a NV al) i g (1,9,42,1,0,0,1224342,7.048054
zvBNYCVe9nc,"(1 — Bi zl Ma Nİ ad ib UN {0 17 a (> ¥, N İL Ki ©. i \4 id ik ix A —= —— ry a",23,103,1,0,0,484067,4.850353
zx-qvEq3XkY,[WITTER X ex,3,13,0,0,0,808685,6.357819
zxFpkcQivKs,iN 2 İm. ği p a N | ÇHARİİA [ARI,12,39,1,0,0,914573,6.08024
zyc7_gY0LkI,"€ Premier Pro il nc Sot ree: Effect Controls ~| ber biri 1 bölü biri bölüm * MVL6S45.MOV. (00:00:0100 220% Video Effects: PREMIERE PRO EĞİTİMİ > # Fi Motion —— > Opacity > Time Remapping gır yf Warp Stabilizer analyze is Time remaining: 20 secon. ‘Cancel v Stabilizatiol = 201 Result ‘Smooth Motion = i > ‘Smoothness 50% > Method Gy Şi aA ‘subspace Warp tM Z Wh, see pi. AS Aha? + Borders CE a a RE OS Framing ‘Stabilize, Crop, Auto=Se 00:00:00:07 Fie we A 00:00:02:05 > Auto-scale > %® Additional Scale 100% a | 9 00:00:00:07 Je <i » Sth ess Bin: MOV = se Info as ers HE birinci bölüm * 3 Foto Safari prproj\ MOV 18 tems bo (00:00:00:07. EE (00:00:01:00 00:00:02:00 00:00:03:00 00:00:04:00 00:00:05:00 00:0¢ [o— FS 2 ze = ae at va todo G5 ©, » a a8 2 30 36 ÇEKİLEN 2 0 ELLE 8 54 ÖRÜNTÜLERİ DÜZELTME 55 —",170,914,1,0,1,46683,2.517921
