id,title,upload_date,caption_source,duration_seconds,word_count,sentence_count,words_per_sentence,syllables_per_word,atesman_readability,readability_label,msttr_500,question_marks_per_1k,exclamation_marks_per_1k,profanity_per_1k,intro_word_count,intro_question_marks,intro_hook_type,intro_curiosity_per_1k,outro_word_count,outro_cta_per_1k,view_count,log_views_per_day,curiosity_per_1k,uncertainty_per_1k,analogy_per_1k,emphasis_per_1k,story_per_1k,direct_address_per_1k,first_person_per_1k,call_to_action_per_1k
WzNA02gjcPE,Kodlayarak nasıl sanat yapılır?,20180927,manual,582,1068,114,9.368421,2.614232,69.3466,orta,0.753922,14.981273,0.0,0.0,173,6,question,11.560694,129,7.751938,373875,4.872428,6.554307,2.808989,14.981273,4.681648,6.554307,42.134831,3.745318,8.426966
7m50hJglZs8,Kasırgalar durdurulabilir mi? 7 Başarısız Girişim,20180930,manual,618,924,39,23.692308,1.522727,75.8125,kolay,0.500962,4.329004,4.329004,0.0,164,4,question,6.097561,99,0.0,979465,5.831806,1.082251,0.0,0.0,0.0,2.164502,2.164502,1.082251,0.0
kk6aCzx3kZs,Kafe Duvarı İllüzyonu,20181007,manual,429,852,23,37.043478,2.703052,0.0,çok_zor,0.694477,8.215962,2.347418,0.0,175,1,question,11.428571,144,6.944444,536123,5.234005,5.868545,0.0,9.389671,10.56338,4.694836,18.779343,3.521127,3.521127
HStCv8ixyWg,Geri dönülemeyecek o noktaya sadece 12 yıl kaldı!,20181011,manual,559,1146,111,10.324324,2.537522,69.9336,orta,0.72979,12.216405,0.0,0.0,195,4,question,5.128205,135,0.0,3864053,7.205902,3.490401,2.617801,6.980803,3.490401,1.745201,13.961606,13.961606,5.235602
joZvGqg0K_U,Banksy’nin 8.000.000 TL değerindeki tablosu neden kendini imha etti?,20181014,manual,744,1482,126,11.761905,2.539136,66.1166,orta,0.66034,8.77193,2.024291,0.674764,153,2,question,6.535948,127,39.370079,2637108,6.825259,5.398111,2.024291,6.747638,5.398111,6.747638,14.17004,10.121457,6.747638
bQGb69S_fZ4,ÇİN neden uzaya YAPAY AY gönderecek?,20181021,manual,602,1012,160,6.325,2.592885,78.1476,kolay,0.811333,5.928854,0.988142,0.0,195,2,question,5.128205,124,40.322581,1696351,6.387098,4.940711,0.988142,11.857708,5.928854,6.916996,6.916996,6.916996,8.893281
BN-yIQT6gq0,Geleceğin Kısa Tarihi - 11 Dakikada 245 Yıl,20181028,manual,682,1452,159,9.132075,2.818182,61.7698,orta,0.781658,0.688705,0.0,0.0,198,0,surprising_claim,0.0,158,0.0,5984110,7.648968,2.754821,0.0,1.37741,0.0,2.754821,2.754821,3.443526,0.688705
3LDTgXzWKes,2 hafta sonra kilogramın tanımı değişecek,20181104,manual,569,1117,49,22.795918,2.65085,32.8297,zor,0.760479,10.743062,0.0,0.0,182,5,question,5.494505,128,7.8125,1134576,5.990605,5.371531,0.895255,7.162041,6.266786,2.685765,17.009848,17.009848,2.685765
itAO8RXm2ZI,2 MİLYON Aboneye Özel 5 Saniyelik Hediye,20181106,manual,291,586,2,293.0,2.561433,0.0,çok_zor,0.769047,1.706485,0.0,0.0,211,0,surprising_claim,0.0,139,43.165468,659427,5.450463,3.412969,1.706485,1.706485,5.119454,5.119454,22.1843,20.477816,29.010239
N31AVgz21c4,Sakın beyaz bir ayı düşünme!,20181108,manual,631,980,86,11.395349,2.663265,62.0865,orta,0.695667,3.061224,2.040816,0.0,153,2,question,6.535948,52,0.0,1656059,6.369403,3.061224,4.081633,10.204082,2.040816,3.061224,19.387755,9.183673,4.081633
MfRXdjOznRQ,Dünyanın ilk yapay zeka TV sunucusu,20181111,manual,881,1635,142,11.514085,2.440979,70.7069,kolay,0.7265,4.281346,1.223242,0.0,167,0,surprising_claim,0.0,60,0.0,1483128,6.260369,0.0,0.611621,6.727829,2.446483,6.116208,15.29052,19.571865,4.281346
Z06PqZ-t7EI,Tekvin - OKU,20181114,manual,465,939,75,12.52,2.496273,65.86,orta,0.706936,4.259851,0.0,0.0,183,0,surprising_claim,0.0,121,33.057851,588805,5.340505,6.389776,3.194888,12.779553,7.454739,2.129925,8.519702,14.909478,10.649627
rovTz6ejwvc,Kimdi bu Stan Lee?,20181118,manual,702,1344,60,22.4,2.37128,45.0948,zor,0.690682,12.64881,0.0,0.0,192,1,question,0.0,107,9.345794,1252041,6.093806,9.672619,0.0,11.160714,5.952381,11.160714,7.440476,17.113095,0.744048
xX6E5mQ1XP0,11 dakikada MARS Turu,20181125,manual,697,1202,130,9.246154,2.529118,73.0852,kolay,0.71701,0.831947,0.0,0.0,168,0,surprising_claim,0.0,0,0.0,3749113,7.191519,2.49584,0.0,5.823627,1.663894,17.470882,4.159734,9.983361,0.831947
TyKZVXlXess,Bir taşı suda en fazla kaç kez sektirebilirsiniz?,20181202,manual,668,1281,136,9.419118,2.323185,80.9071,kolay,0.688512,11.709602,0.78064,0.0,172,3,question,0.0,112,0.0,1636665,6.366109,7.806401,0.78064,5.464481,1.56128,10.928962,23.419204,17.174083,2.34192
-98iqLJYXdo,Çinliler Ay’ın karanlık yüzüne rover gönderdi!,20181209,manual,644,1312,121,10.842975,2.557165,67.7907,orta,0.68906,4.573171,0.762195,0.0,173,0,surprising_claim,0.0,197,5.076142,1304266,6.142008,1.52439,0.0,6.097561,5.335366,3.04878,9.908537,19.054878,5.335366
5uIl38UFVh0,En güzel yeni yıl hediyesi - 2019'da Zinciri Kırma,20181216,manual,757,1613,160,10.08125,2.409795,75.6994,kolay,0.665265,9.919405,3.099814,0.0,183,5,question,5.464481,135,0.0,1413189,6.224539,3.099814,0.619963,3.719777,3.719777,6.199628,14.879107,12.399256,13.019219
q_XSTEZWIrA,Satürn’ün Halkaları Neden Kayboluyor?,20181223,manual,517,1048,95,11.031579,2.61355,65.0332,orta,0.752333,3.816794,0.954198,0.0,198,3,question,15.151515,150,0.0,2123148,6.633424,5.725191,0.0,4.770992,2.862595,8.587786,4.770992,15.267176,0.954198
mpMUBJL01Hw,2018’de izlediğim en iyi 18 Film,20181227,manual,931,2008,174,11.54023,2.539841,66.6669,orta,0.7612,1.992032,0.996016,0.0,202,0,question,4.950495,156,32.051282,1941632,6.545605,4.482072,1.992032,9.462151,5.478088,10.458167,8.466135,20.916335,8.466135
qmgpLn8qAXg,2019'a girmeden önce en son bu videoyu izle!,20181230,manual,672,848,113,7.504425,2.538915,77.2375,kolay,0.647092,17.688679,3.537736,0.0,127,2,question,0.0,97,0.0,1792289,6.466763,8.254717,2.358491,14.150943,2.358491,2.358491,30.660377,2.358491,0.0
8QOE7g7D9J8,Benzine Veda! Tesla Model 3 ile elektrikli otomobil dünyasına merhaba!,20190106,manual,1199,1894,195,9.712821,2.611932,68.5402,orta,0.662129,3.695882,0.527983,0.0,123,0,surprising_claim,0.0,16,0.0,3041427,6.997467,1.055966,0.527983,5.807814,8.975713,5.279831,14.255544,16.895459,8.44773
hGXftt8ZHN4,Şerefsizim benim aklıma gelmişti!,20190113,manual,922,1960,216,9.074074,2.470918,75.8725,kolay,0.681826,14.285714,0.510204,0.0,216,6,question,0.0,120,0.0,2210570,6.68125,4.081633,1.530612,7.653061,3.061224,7.653061,23.979592,14.795918,5.102041
1MZWaFdcy3Q,Tek bir makas kesiğiyle bu şekli nasıl yaparsınız? Cevap: algoritma yazarak,20190120,manual,916,1624,197,8.243655,2.50431,76.6984,kolay,0.676194,15.394089,3.078818,0.0,168,5,question,23.809524,69,0.0,1019981,5.911764,9.852217,2.463054,2.463054,3.078818,6.773399,17.241379,10.46798,2.463054
qfzNQAgfsZA,Dünyanın ilk TASARLANMIŞ BEBEKLERİ doğdu!,20190127,manual,964,1645,219,7.511416,2.613374,74.2279,kolay,0.720897,7.294833,0.607903,0.0,183,1,question,5.464481,0,0.0,3186143,7.051478,4.863222,1.823708,6.68693,6.68693,5.471125,9.118541,15.197568,3.039514
hFh3JUQ_a5U,TRAMVAY PROBLEMİ - Siz olsanız ne yapardınız?,20190203,manual,1025,1913,197,9.71066,2.451124,75.0063,kolay,0.657571,11.500261,0.0,0.0,220,2,question,0.0,75,0.0,3978500,7.275935,6.27287,0.522739,3.659174,3.136435,3.136435,22.477784,3.659174,2.613696
B-lic__ZFA4,Dünyanın kutupları neden yer değiştiriyor?,20190207,manual,619,1239,109,11.366972,2.595642,64.8773,orta,0.677467,8.071025,0.807103,0.0,174,0,question,5.747126,134,0.0,1189375,6.071529,5.649718,1.614205,4.842615,4.842615,6.45682,9.68523,4.035513,1.614205
ptDKt8JqERo,500 yıllık deney olur mu? Dünyanın en uzun deneyleri,20190210,manual,733,541,45,12.022222,2.426987,69.9428,orta,0.792415,9.242144,0.0,0.0,215,1,question,4.651163,0,0.0,1474597,6.287128,3.696858,5.545287,5.545287,1.848429,7.393715,1.848429,9.242144,1.848429
m1xr6ngPiBU,Neden kimse bu diziyi konuşmuyor?,20190217,manual,1136,732,69,10.608696,2.595628,66.8569,orta,0.725552,8.196721,0.0,0.0,161,2,question,0.0,0,0.0,2865155,6.953011,9.562842,0.0,9.562842,5.464481,23.224044,15.027322,15.027322,5.464481
KW0yOEw2UqY,Uzaylılar bizi buldu mu? Oumuamua nedir?,20190224,manual,638,1176,147,8.0,2.516156,76.8584,kolay,0.662182,5.952381,1.70068,0.0,132,2,question,15.151515,154,0.0,4903589,7.492514,5.102041,0.0,11.054422,5.102041,4.251701,1.70068,21.258503,0.0
oMyAtjwlags,Dünyanın en Tehlikeli Tırmanışı,20190303,manual,845,1451,15,96.733333,2.626465,0.0,çok_zor,0.687599,2.06754,0.0,0.0,128,1,question,7.8125,112,0.0,4375887,7.381285,4.135079,2.06754,7.580979,6.202619,6.202619,8.959338,9.648518,0.68918
-3DvuLtuf1U,AYNA DÜNYALAR,20190310,automatic,912,1630,4,407.5,2.67546,0.0,çok_zor,0.697115,0.0,0.0,0.0,164,0,question,6.097561,141,0.0,2335353,6.75645,1.840491,1.840491,7.361963,6.134969,6.134969,14.723926,10.429448,0.613497
meRNpiyORVs,Bilim insanları zamanı geriye aldı mı?,20190317,manual,637,1169,123,9.504065,2.665526,66.9319,orta,0.742051,16.253208,5.132592,0.0,182,2,question,0.0,112,17.857143,2504261,6.828777,2.566296,0.0,5.132592,2.566296,4.27716,13.686912,15.397776,3.421728
1iMmenHFdCE,"Yapay zeka GauGAN, çizimleri tabloya dönüştürmeyi öğrendi!",20190320,manual,480,862,84,10.261905,2.721578,62.702,orta,0.722547,13.921114,0.0,0.0,146,4,question,6.849315,154,12.987013,624027,5.443578,4.640371,0.0,3.480278,4.640371,2.320186,20.881671,12.761021,4.640371
SvoFQ-x898U,Google Stadia oyun konsollarını bitirecek mi?,20190324,manual,847,1747,169,10.337278,2.640527,65.7615,orta,0.728929,9.158558,0.57241,0.0,187,2,question,16.042781,136,0.0,749633,5.627715,2.862049,1.14482,6.868918,2.289639,8.586148,8.586148,16.599886,4.579279
cUKVgiq9D4c,DOKUZUNCU ve SONUNCU,20190331,manual,756,1259,138,9.123188,2.543288,72.8369,kolay,0.703586,18.268467,5.559968,0.0,180,7,question,5.555556,68,0.0,1291824,6.173016,3.971406,1.588562,14.297061,0.794281,20.651311,23.034154,12.708499,0.794281
Qv8LnK8RsxQ,10 Nisan’da astronomlar kara deliklerle ilgili “çığır açıcı bilgiler” açıklayacak,20190403,manual,503,1015,73,13.90411,2.612808,57.5657,orta,0.758667,5.91133,3.940887,0.0,186,1,question,10.752688,128,0.0,1147446,6.055871,8.866995,0.985222,5.91133,4.926108,5.91133,9.852217,14.778325,5.91133
f6kVa7kkQiI,Marmara Denizi’nde  yüzen bir kent yapılamaz mı?,20190407,manual,749,1573,126,12.484127,2.642721,60.0701,orta,0.760877,5.721551,1.907184,0.0,188,4,question,15.957447,145,13.793103,996092,5.916254,4.450095,0.635728,5.085823,1.907184,1.907184,17.800381,8.900191,5.085823
WAIW0i4DW7g,FALCON ROKETLERİ nasıl dikey olarak inebildi?,20190414,manual,827,1788,136,13.147059,2.623602,59.108,orta,0.716368,5.592841,0.0,0.0,213,0,surprising_claim,0.0,189,5.291005,909553,5.82822,3.914989,0.0,6.711409,6.152125,5.592841,9.50783,16.219239,2.237136
OegB_0J5Ac8,Günde 2 BARDAK BONCUK Stratejisi,20190417,manual,519,821,8,102.625,1.299635,0.0,çok_zor,0.434031,3.65408,0.0,0.0,179,3,question,0.0,126,0.0,805147,5.707788,0.0,0.0,0.0,2.436054,4.872107,4.872107,0.0,0.0
YpagaIm3AUU,TETRİS neden bu kadar bağımlılık yapıyor?,20190421,manual,690,1440,116,12.413793,2.465972,67.3546,orta,0.692667,2.777778,0.0,0.0,209,0,surprising_claim,0.0,113,0.0,882294,5.800486,2.777778,2.083333,5.555556,1.388889,4.861111,6.944444,4.861111,4.861111
tLb_1XBG0ZM,Çok GÜÇLÜ OLMAK için ne yapmak gerek? - 23 Nisan Özel Videosu,20190423,manual,596,185,26,7.115385,2.351351,85.7883,kolay,0.654054,16.216216,21.621622,0.0,80,2,question,0.0,108,9.259259,1458156,6.302438,0.0,0.0,21.621622,0.0,43.243243,16.216216,21.621622,5.405405
BO4EFUnpQ48,Uzay Merkezi'ne Yolculuk Hazırlıkları,20190428,manual,900,1734,119,14.571429,2.623414,55.3979,orta,0.714124,5.190311,0.0,0.0,207,1,question,4.830918,139,14.388489,767449,5.664093,5.190311,2.883506,4.036909,2.306805,6.920415,13.264129,23.644752,12.110727
n1kuBmHuKJI,NASA'da 1 Hafta - Astronotla Tanıştım,20190505,manual,1189,1804,45,40.088889,1.424058,36.9815,zor,0.487618,1.662971,0.554324,0.0,226,2,question,0.0,27,0.0,3783958,7.259401,0.554324,0.0,1.662971,0.554324,1.662971,0.554324,3.325942,0.554324
cl8JNLBaJvw,Game of Thrones'daki Starbucks Bardağı,20190512,manual,767,1375,26,52.884615,1.943273,0.0,çok_zor,0.582667,4.363636,0.727273,0.0,192,0,surprising_claim,0.0,116,0.0,1467885,6.316189,4.363636,0.0,4.363636,6.545455,5.818182,5.818182,9.454545,0.727273
YLqksBowQAE,10 ülkeden 10 kelime ile mutlu olma sanatı,20190515,manual,598,790,61,12.95082,2.606329,60.3141,orta,0.74431,8.860759,37.974684,0.0,168,2,question,0.0,0,0.0,676750,5.545148,0.0,1.265823,6.329114,5.063291,6.329114,8.860759,12.658228,3.797468
HTFTvfin5Es,Yürüyelim Arkadaşlar!,20190519,manual,744,1216,40,30.4,2.546053,17.1933,çok_zor,0.704988,16.447368,0.822368,0.0,150,3,question,0.0,108,0.0,559747,5.357648,4.934211,0.0,3.289474,5.756579,4.934211,5.756579,21.381579,6.578947
f69FZ66NvGU,Milyonlarca Türk Mars’a neden ismini gönderiyor?,20190526,manual,879,1772,219,8.091324,2.582393,73.959,kolay,0.711176,12.979684,4.514673,0.0,197,3,question,0.0,128,15.625,1337583,6.228679,1.693002,2.257336,4.514673,3.386005,2.257336,28.781038,15.801354,18.058691
hbTXsHZBWdI,HAZIRLANIN! Yapay zeka insan zekasını geçmek üzere...,20190602,manual,920,1770,167,10.598802,2.584181,67.3427,orta,0.683667,8.474576,0.0,0.0,164,1,question,0.0,114,0.0,1724282,6.484831,3.389831,1.129944,9.60452,3.389831,5.084746,12.429379,6.214689,0.0
qL4OydeNzFE,Dünyanın en derin noktasında ne var?,20190605,manual,701,1362,104,13.096154,2.550661,62.1712,orta,0.710589,7.342144,1.468429,0.0,201,1,question,0.0,118,8.474576,4646599,7.476333,0.734214,0.734214,2.936858,2.202643,10.279001,8.076358,8.076358,7.342144
WRgkyImOYzA,Kim ulan bu Billy Bauer (!) Black Mirror S05E02,20190609,manual,983,1860,149,12.483221,2.460753,67.3831,orta,0.697639,8.602151,2.150538,1.075269,100,0,surprising_claim,0.0,155,0.0,1289533,6.197469,3.225806,1.075269,3.763441,4.83871,5.913978,6.989247,16.129032,4.301075
J1UWh5tVuww,100 bebek bir odaya kapatılıp büyütülürse hangi dili konuşurlar?,20190612,manual,571,1109,70,15.842857,2.67358,50.0641,orta,0.751229,6.311993,0.0,0.0,223,3,question,13.452915,135,0.0,10937470,8.334728,8.115419,1.803427,5.41028,4.508566,5.41028,6.311993,13.525699,5.41028
C7T7IK3BWhg,Heykeller neden beyazdır?,20190616,manual,484,943,93,10.139785,2.76246,61.3783,orta,0.746104,9.544008,1.060445,1.060445,204,1,question,9.803922,119,0.0,1079974,6.02318,4.241782,0.0,9.544008,6.362672,1.060445,16.967126,9.544008,0.0
2lPigwZnV1g,90 günde okunabilecek 12 kitap,20190619,manual,641,1327,117,11.34188,2.607385,64.471,orta,0.743664,20.346647,0.0,0.0,197,6,question,15.228426,148,0.0,2534972,6.876178,9.796534,0.0,3.767898,3.767898,7.535795,15.82517,12.810852,10.550113
9r2ZJhJ8zCE,DÜNYANIN EN İYİ BELGESELİ tam 56 yıldır çekiliyor ve muhtemelen hiç izlemediniz!,20190623,manual,730,1420,131,10.839695,2.559155,67.7193,orta,0.700095,5.633803,0.0,0.0,214,1,question,14.018692,129,0.0,1793079,6.531883,8.450704,2.112676,6.338028,5.633803,11.971831,19.014085,12.676056,3.521127
pQxgqESeGtI,Dünyanın ilk gerçek bilim insanı kimdir?,20190630,manual,763,1513,193,7.839378,2.668209,71.1689,kolay,0.787,6.609385,0.0,0.0,189,3,question,15.873016,99,0.0,863657,5.805607,6.609385,0.660939,7.270324,3.965631,7.270324,10.575017,9.253139,3.965631
KCJDriDjktE,Sadece 235 atom kullanarak bir yarış arabası tasarladık!,20190707,manual,995,1596,75,21.28,1.615915,78.3648,kolay,0.504625,1.253133,0.0,0.0,170,0,question,11.764706,108,0.0,713369,5.617742,1.253133,0.0,0.626566,1.253133,2.506266,0.626566,0.626566,0.626566
4wVfT6K9m04,Satürn'ün halkalarının videosunu çektim!,20190710,manual,344,210,45,4.666667,2.542857,84.4857,kolay,0.67619,0.0,0.0,0.0,136,0,question,7.352941,25,40.0,1842062,6.565308,4.761905,0.0,0.0,14.285714,0.0,23.809524,14.285714,23.809524
qgkeWRjdPas,MONTAUK PROJESİ,20190714,manual,790,1336,96,13.916667,2.582335,58.7572,orta,0.716651,3.742515,0.0,0.0,117,2,question,8.547009,120,0.0,2021852,6.65985,2.994012,2.994012,7.48503,8.982036,10.479042,5.988024,11.976048,4.491018
31xYUbF3V2M,Ay'a GERÇEKTEN gidildi mi?,20190721,manual,1103,2355,204,11.544118,2.564331,65.6728,orta,0.707239,6.794055,2.547771,0.0,180,1,question,16.666667,107,0.0,6205003,7.783029,6.369427,0.0,2.972399,3.397028,8.492569,5.52017,8.917197,2.547771
DghQPqsA4R8,Elon Musk’ın son girişimi Neuralink 2020’de insan beynine çip takacak,20190728,manual,743,1489,130,11.453846,2.640027,62.8674,orta,0.704147,6.044325,1.343183,0.0,203,2,question,9.852217,126,7.936508,2244626,6.769654,4.701142,0.671592,6.715917,2.686367,2.014775,6.715917,6.715917,4.701142
5L-lRcg4TTY,Sanal Gerçeklik -VR- Turu,20190804,manual,1448,2203,59,37.338983,2.558783,0.0,çok_zor,0.682242,19.518838,2.269632,0.0,169,0,story,0.0,142,0.0,1598970,6.43365,3.631412,1.815706,4.539265,10.440309,6.35497,28.143441,32.228779,8.624603
JmMBZruthxQ,RASTGELE SORULAR,20190811,manual,998,1917,145,13.22069,2.380282,68.6912,orta,0.708956,17.736046,0.521648,0.0,211,0,surprising_claim,0.0,126,0.0,1739217,6.520316,5.216484,0.521648,4.173187,2.086594,3.12989,5.738132,8.346375,4.173187
N4m_xt4vFwY,Böyle bir insan yok!,20190818,manual,833,1604,75,21.386667,2.739401,32.9503,zor,0.709827,2.493766,1.246883,0.0,177,0,question,5.649718,134,0.0,2291176,6.79832,2.493766,0.623441,6.857855,4.987531,3.740648,11.845387,8.72818,1.246883
M9xiMdGRDsg,MEGA VLOG: Niagara Şelaleleri'nde Duş Almak!,20190825,manual,1799,1089,154,7.071429,2.512397,79.433,kolay,0.798449,28.466483,6.427916,0.0,140,1,question,0.0,0,0.0,2310745,6.809552,5.509642,1.836547,10.10101,2.754821,14.692378,10.10101,22.038567,3.673095
oN_8J6W8iJE,Erteleme hastalığınız varsa bu videoyu hiç ertelemeden izleyin!,20190904,manual,726,1460,154,9.480519,2.617123,68.9379,orta,0.700145,5.479452,29.452055,0.0,151,2,question,6.622517,156,12.820513,5717274,7.718741,0.684932,2.054795,2.739726,4.109589,14.383562,16.438356,13.013699,6.849315
QzhnczDfR0s,Hindistan Ay’a iniş denemesinde başarısız mı oldu?,20190908,manual,536,988,91,10.857143,2.623482,65.0895,orta,0.704434,6.072874,0.0,0.0,160,0,surprising_claim,0.0,135,7.407407,1269526,6.21702,2.024291,0.0,2.024291,3.036437,11.133603,8.097166,7.08502,3.036437
Ot0vYkRT1Mg,YEDİNCİ KITA,20190915,manual,623,1330,192,6.927083,2.62782,75.1727,kolay,0.724162,3.007519,0.0,0.0,195,1,question,5.128205,173,0.0,2925019,7.053307,3.007519,0.75188,4.511278,0.75188,6.766917,16.541353,8.270677,2.255639
rt3ZthtLbWQ,2050 yılında Dünya nasıl bir yer olacak?,20190918,manual,778,1535,118,13.008475,2.702932,56.2826,orta,0.765929,0.651466,0.651466,0.0,189,0,surprising_claim,0.0,150,13.333333,4133105,7.399967,4.560261,1.954397,13.029316,1.954397,4.560261,9.120521,15.635179,5.863192
HDLBSElbMOA,Pentagon'un doğruladığı UFO görüntüleri,20190922,manual,540,850,69,12.318841,2.685882,58.7675,orta,0.720429,1.176471,1.176471,0.0,146,0,surprising_claim,0.0,57,0.0,3649334,7.277146,0.0,1.176471,3.529412,5.882353,3.529412,11.764706,9.411765,7.058824
c5rqQDeEWhM,Hayalet Adalar,20190929,manual,708,1374,102,13.470588,2.581514,59.9544,orta,0.741148,2.911208,2.183406,0.0,174,0,surprising_claim,0.0,122,0.0,2294867,6.816459,3.63901,3.63901,8.733624,5.822416,9.461426,7.27802,14.556041,1.455604
h0_0HL0nP0U,Mutluluğun formülü D+O+S+E,20191002,manual,683,1300,124,10.483871,2.586154,67.5634,orta,0.68,9.230769,0.0,0.0,168,7,question,17.857143,145,0.0,2328606,6.832229,3.846154,1.538462,10.0,1.538462,7.692308,14.615385,12.307692,3.846154
oBlVL9Jj7Do,Ayakkabı bağcığı neden kendiliğinden çözülür?,20191006,manual,728,1282,121,10.595041,2.687207,63.2134,orta,0.698832,10.920437,0.780031,0.0,200,3,question,10.0,90,0.0,1848077,6.602975,3.900156,3.120125,6.24025,7.020281,8.580343,8.580343,17.160686,4.680187
oZtkK7Nvcw8,2019 Nobel Fizik Ödülleri kime ve neden verildi?,20191013,manual,821,1517,293,5.177474,2.579433,81.6831,kolay,0.7425,5.932762,0.0,0.0,176,0,surprising_claim,0.0,125,0.0,1203399,6.177493,3.955175,1.977587,5.932762,3.295979,4.61437,10.547132,32.959789,2.636783
7AW4dTcgyRk,23 Ekim'de sevdiklerinize 602214076000000000000000 molekül hediye edin,20191020,manual,581,1119,93,12.032258,2.308311,74.6844,kolay,0.678913,16.085791,1.78731,0.0,193,5,question,5.181347,142,21.126761,909600,5.901056,7.14924,0.893655,1.78731,12.511171,4.468275,11.617516,16.085791,6.255585
Il42qK7_dGc,4-7-8 -Derin Nefes Alma- Tekniği,20191103,manual,668,1071,94,11.393617,2.557423,66.3432,orta,0.719052,4.668534,7.469655,0.933707,202,0,question,9.90099,128,0.0,874574,5.867506,4.668534,0.933707,8.403361,5.602241,3.734827,13.071895,23.34267,2.80112
4g3XaR35m04,Rüzgar Yükseliyor,20191110,manual,919,1609,137,11.744526,2.397763,71.8417,kolay,0.735303,3.729024,1.864512,0.0,192,0,surprising_claim,0.0,119,0.0,744210,5.709403,1.243008,0.0,4.972032,2.486016,12.430081,6.21504,14.916097,3.10752
iDh0NUGquI0,Bilseydiniz Seveceğiniz 15 Web Sitesi,20191113,manual,1378,2597,80,32.4625,2.645745,7.8051,çok_zor,0.735151,2.695418,0.0,0.0,182,0,surprising_claim,0.0,146,0.0,3508722,7.258684,3.465537,0.770119,7.701194,2.695418,3.080477,33.885252,11.551791,3.080477
4_jY3kYMxYo,Bu cihaz öğrencilerin beynini okuyor!,20191117,manual,697,1331,143,9.307692,2.843727,60.2852,orta,0.755478,14.274981,0.0,0.0,204,1,question,0.0,142,0.0,698973,5.649729,2.253944,0.0,9.767092,3.756574,5.259204,15.026296,7.513148,0.751315
Yvj23C_XB_A,Nereden çıktı bu EJDERHALAR?,20191120,manual,661,1241,133,9.330827,2.74859,64.0469,orta,0.730963,11.281225,1.611604,0.0,142,1,question,0.0,127,0.0,1237826,6.22091,1.611604,1.611604,9.669621,4.834811,2.417405,11.281225,9.669621,0.0
CgESCTp0UqI,Tesla CyberTruck siparişi verdim! Etkinlik ve Araç Tasarım Analizi,20191124,manual,1552,2963,359,8.253482,2.56463,74.2494,kolay,0.690537,9.787378,6.749916,0.0,168,1,question,0.0,110,9.090909,4840595,7.584733,3.712454,3.037462,6.41242,3.712454,6.41242,14.512319,23.287209,12.82484
1EUEB2wW2zA,Uykunun en güçlü şekli: KAHVUYKU,20191201,manual,775,1593,129,12.348837,2.630257,60.9239,orta,0.682048,5.021971,0.0,0.0,208,2,question,4.807692,136,7.352941,2130089,6.767351,1.255493,1.255493,4.394225,8.160703,13.810421,10.043942,13.810421,10.043942
